id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,START_TIME,END_TIME,COURSE_TYPE,COURSE_CLASS
739,11,PHPR,23705,1102369,Integ. Pharma. & Therap. IIB,71,LEC,MDM,29,102074,Fatemeh Saheb Askari,04/05/2024,13:30PM,15:30PM,General,Year3
742,6,PRLW,24222,601232,Company Law,11,LEB,MAM,16,102108,Nizar  Mannai,04/05/2024,13:30PM,15:30PM,General,Year2
743,6,PRLW,23276,601131,Principles of Commercial Law,1,LEC,MAM,52,101454,Imad Eldin  Abdul Hay,13/05/2024,13:30PM,15:30PM,General,Year1
745,6,PRLW,23277,601131,Principles of Commercial Law,51,LEC,MAW,30,101454,Imad Eldin  Abdul Hay,13/05/2024,13:30PM,15:30PM,General,Year1
749,11,PHPR,21924,1104521,Clinical Pharmacy II A,71,LEC,MDM,34,101073,Abduel Mula R. Abdul Karem,06/05/2024,13:30PM,15:30PM,General,Year5
750,5,MDI,21774,502265,Introduction to Radiology,72,LEC,MDM,39,101794,Huseyin Ozan Tekin,07/05/2024,13:30PM,15:30PM,General,Year2
751,11,PHPR,21928,1104522,Clinical Pharmacy II B,72,LEC,MDM,37,101777,Nadia Rashed Ali Almazrouei,07/05/2024,13:30PM,15:30PM,General,Year5
752,3,BUSP,23903,302462,Mang. Change & Innovation,52,LEC,MAW,33,102054,Syed  Abidur Rahman,04/05/2024,13:30PM,15:30PM,General,Year4
753,2,SOCI,20891,204152,Sociological Theory (2),1,LEC,MAM,33,102057,Noura Nasir Salim Musfar Alkarbi,14/05/2024,13:30PM,15:30PM,General,Year1
754,3,ACCT,20907,301425,Financial Statement Analysis,11,LEC,UOS,44,101792,Yousif Abdelbagi Omer,08/05/2024,13:30PM,15:30PM,General,Year4
755,14,APHY,20739,1430101,Astro & Space Sciences,16A,LEC,UOS,72,101982,Awni Moh'd Saleh Kasawneh,01/05/2024,13:30PM,15:30PM,Uni_Requirement,Year1
756,2,SOCI,20919,204241,Social Psychology,51,LEC,MAW,48,101967,Asma Hamdan Mohamed Ahmed Alsaadi,05/05/2024,13:30PM,15:30PM,General,Year2
757,2,SOCI,20966,204331,Social Problems,1,LEC,MAM,51,102057,Noura Nasir Salim Musfar Alkarbi,02/05/2024,13:30PM,15:30PM,General,Year3
758,14,APHY,20769,1430101,Astro & Space Sciences,14E,LEC,UOS,85,10055,Omar Mohammed Adwan,01/05/2024,13:30PM,15:30PM,Uni_Requirement,Year1
759,14,APHY,20849,1430353,Computational Physics,11,LEB,UOS,11,101805,Antonios  Manousakis,05/05/2024,13:30PM,15:30PM,General,Year3
760,2,IEP,20654,11100,Intensive English Foundation 1,1,LEC,MAM,34,10379,Anthony  Munday,14/05/2024,16:00PM,18:00PM,General,Year1
761,2,IEP,20654,11100,Intensive English Foundation 1,1,LEC,MAM,34,30081,Mohammed Nour Yousef Abu Guba,14/05/2024,16:00PM,18:00PM,General,Year1
762,4,CIVL,20535,401496,Pro. Practice in Civl&Env.Eng.,11,LEC,UOS,14,10975,Radhi Mohsen AL Zubaidi,07/05/2024,16:00PM,18:00PM,General,Year4
763,1,JURF,20456,103221,"Juri.of Wor. Pur.,Pray.& Fast.",51,LEC,MAW,17,101453,Mohammad Mahmoud Dojan  Al Emoush,09/05/2024,16:00PM,18:00PM,General,Year2
765,4,CIVL,20492,401345,Introduction to Env. Eng.,11,LEC,UOS,21,101431,Mohamed  Abdallah,11/05/2024,16:00PM,18:00PM,General,Year3
766,2,ENGL,20095,202218,Drama,11,LEC,UOS,18,101628,Andrew Joseph Power,11/05/2024,16:00PM,18:00PM,General,Year2
767,2,ENGL,20177,202207,Technical Writing,54,LEC,MAW,28,10723,Abdellatif  Messikh,08/05/2024,16:00PM,18:00PM,General,Year2
768,2,INRE,20370,205280,Theory of International Rel.,11,LEC,UOS,54,102035,MD  Moniruzzaman,08/05/2024,16:00PM,18:00PM,General,Year2
769,4,CIVL,20402,401301,Engineering Economics,11,LEC,UOS,45,101345,Muamer Ali Abuzwidah,09/05/2024,16:00PM,18:00PM,General,Year3
770,4,CIVL,20404,401301,Engineering Economics,51,LEC,MAW,41,101833,Ram Kumar Bharadwaj Mantha,09/05/2024,16:00PM,18:00PM,General,Year3
771,14,BIOT,20394,1450102,General Biology 2,51,LEC,MAW,21,101717,Abdullah  Almutery,13/05/2024,16:00PM,18:00PM,General,Year1
773,11,PHPR,23710,1104364,Pharmacoeconomics,71,LEC,MDM,29,101777,Nadia Rashed Ali Almazrouei,09/05/2024,16:00PM,18:00PM,General,Year3
775,3,BUSP,23836,302200,Fund. of Innovation & Entrep.,4E,LEC,UOS,61,101963,Yazid Abubakar Abdullahi,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
778,5,HSAD,21277,504361,HR Mng. in Health Organization,71,LEC,MDM,23,101061,Syed Azizur Rahman,13/05/2024,16:00PM,18:00PM,General,Year3
779,2,HISL,24488,203200,Hist of Sciences among Muslims,12A,LEC,UOS,40,102042,Nader  El-Bizri,02/05/2024,16:00PM,18:00PM,Uni_Requirement,Year2
781,3,FNEC,21045,308351,Intermediate Microeconomics,11,LEC,UOS,7,102025,Ilhan  Ozturk,07/05/2024,16:00PM,18:00PM,General,Year3
782,5,HSAD,21205,504263,Introduction to MIS for HSA,71,LEC,MDM,22,101061,Syed Azizur Rahman,12/05/2024,16:00PM,18:00PM,General,Year2
783,2,IEP,21046,11101,Intensive English Foundation 2,1,LEC,MAM,24,101156,Scott  Lauder,14/05/2024,16:00PM,18:00PM,General,Year1
784,5,HSAD,21184,504252,Biostatistics,11,LEC,UOS,49,101318,Hassene Haj Kacem,14/05/2024,16:00PM,18:00PM,General,Year2
786,5,PHTH,22082,505260,PT for Resp. & Card. Vasc Cond,72,LEC,MDM,59,102071,Walid Kamal Mohamed Abdelbaset,05/05/2024,16:00PM,18:00PM,General,Year2
787,5,HSGN,22117,500150,Biology,72L,LAB,MDM,31,10442,Ali Mohammed AL Bakri,04/05/2024,16:00PM,18:00PM,General,Year1
788,9,FYME,22175,900106,Human Biology 2,2L,LAB,MDM,59,202586,Rania Salaheldien Mohamed Osman Ahmed,05/05/2024,16:00PM,18:00PM,General,Year1
789,11,PHPR,22105,1102240,Foundation of Pharmacology,73L,LAB,MDM,25,10851,Manal Mohammad Shihata AL Sharawy,14/05/2024,16:00PM,18:00PM,General,Year2
790,9,FYME,22179,900106,Human Biology 2,6L,LAB,MDM,43,202586,Rania Salaheldien Mohamed Osman Ahmed,05/05/2024,16:00PM,18:00PM,General,Year1
791,5,HSGN,22124,500150,Biology,75L,LAB,MDM,31,10770,Sondos Abderraheem Harfeel,04/05/2024,16:00PM,18:00PM,General,Year1
793,4,ARCH,21999,404401,Pro.Eng.Practice and Ethics,11,LEC,UOS,19,101927,Alex  Opoku,08/05/2024,16:00PM,18:00PM,General,Year4
794,15,CENG,23525,1502300,Pro. & Social Issues in Eng.,13,LEC,UOS,40,102093,Bilal Ahmed Arain,05/05/2024,16:00PM,18:00PM,General,Year3
796,4,MECH,22329,408340,Advanced Thermodynamics,11,LEC,UOS,14,101286,Syarif  Junaidi,12/05/2024,16:00PM,18:00PM,General,Year3
797,11,MDCH,22316,1101240,Biochemistry,73,LEC,MDM,39,101778,Nelson Alexandre Da Cruz  Soares,13/05/2024,16:00PM,18:00PM,General,Year2
798,8,MASS,22271,806421,Documentary Film,11,LEB,UOS,18,101476,Alaa Makki Abdulhadi  Akkof,06/05/2024,16:00PM,18:00PM,General,Year4
799,15,CENG,23526,1502314,Adv. Discrete Math. for Eng.,11,LEC,UOS,38,101058,Mohamed Talal  Bonny,12/05/2024,16:00PM,18:00PM,General,Year3
801,8,PUBL,23700,807323,Print Media Production for PR.,52,LEB,MAW,20,101373,Engy Mohamed El Sayed,12/05/2024,16:00PM,18:00PM,General,Year3
803,15,COSC,22965,1501100,Introduction to IT(English),06G,LEB,MAM,41,P-1542,Ammar  Kaziha,01/05/2024,16:00PM,18:00PM,General,Year1
805,6,PRLW,23261,601332,Banking Transactions(S&L),11,LEC,UOS,11,101088,Mudafar Jaber AL Rawi,08/05/2024,16:00PM,18:00PM,General,Year3
808,15,COSC,21842,1501116,Programming I,54U,LEB,MAW,35,P-2877,Mohammad Rustom Alnasar,07/05/2024,16:00PM,18:00PM,General,Year1
809,15,COSC,21842,1501116,Programming I,54U,LEB,MAW,35,102003,Sarah Abdelkarim Abouelfetouh Darwish,07/05/2024,16:00PM,18:00PM,General,Year1
810,15,COSC,21764,1501100,Introduction to IT(English),04G,LEB,MAM,40,101514,Nasr Mohamed Abdalla Mohamed,01/05/2024,16:00PM,18:00PM,General,Year1
811,3,BUSP,21782,302200,Fund. of Innovation & Entrep.,29A,LEC,UOS,60,102069,Shaikha Omaima Abdulaziz Humaid Saqer Alqassimi,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
812,3,BUSP,21767,302200,Fund. of Innovation & Entrep.,17A,LEC,UOS,65,101818,Ahmad Qasim Mohammad Al Hamad,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
813,4,ARCH,21944,404204,Surveying,11,LEB,UOS,19,101980,Samir Mohammed Osman Hassan Dirar,07/05/2024,16:00PM,18:00PM,General,Year2
814,5,MLT,21802,501265,Diagnostic Microbiology,71,LEC,MDM,46,101640,Mohamad  Hamad,12/05/2024,16:00PM,18:00PM,General,Year2
815,15,COSC,21866,1501100,Introduction to IT(English),74,LEB,MDM,36,102003,Sarah Abdelkarim Abouelfetouh Darwish,01/05/2024,16:00PM,18:00PM,General,Year1
816,15,COSC,21882,1501252,Comp.Org.and Assembly Language,12,LEB,UOS,44,101842,Ibrahim Abaker Targio Hashem,09/05/2024,16:00PM,18:00PM,General,Year2
817,15,COSC,21836,1501116,Programming I,4,LEB,MAM,32,P-3108,Muath Ibrahim Mohammad Jarrah,07/05/2024,16:00PM,18:00PM,General,Year1
818,11,PHPR,23786,1104364,Pharmacoeconomics,72,LEC,MDM,77,101777,Nadia Rashed Ali Almazrouei,09/05/2024,16:00PM,18:00PM,General,Year3
820,3,BUSP,21757,302200,Fund. of Innovation & Entrep.,65A,LEC,UOS,63,102069,Shaikha Omaima Abdulaziz Humaid Saqer Alqassimi,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
821,3,BUSP,21789,302200,Fund. of Innovation & Entrep.,20E,LEC,UOS,60,102087,Safeya Obaid Mohamed Rashid Almazrouei,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
823,3,BUSP,21791,302200,Fund. of Innovation & Entrep.,11A,LEC,UOS,59,102086,Asmaa Mohamed Ahmed Jafar Nusairi,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
824,4,EECE,23765,402444,Digital Signal Processing,11,LEC,UOS,49,101921,Abir Jaafar Hussain,04/05/2024,16:00PM,18:00PM,General,Year4
828,9,FYME,24240,900106,Human Biology 2,6,LEC,MDM,70,101592,Jibran Sualeh Muhammad,05/05/2024,16:00PM,18:00PM,General,Year1
831,2,SOCI,20918,204240,Intro. to Social Work,1,LEC,MAM,46,101969,Khadija Ahmed Ibrahim Al Balushi,06/05/2024,16:00PM,18:00PM,General,Year2
832,14,APHY,20898,1460431,Environmental ?Remote Sensing,11,LEC,UOS,4,102170,Nouf Sultan Saif Mohamed Alteneiji,08/05/2024,16:00PM,18:00PM,General,Year4
833,2,SOCI,20826,204102,UAE Society,14E,LEC,UOS,144,101791,Wafa Barhoumi EP Hamdi,29/04/2024,16:00PM,18:00PM,Uni_Requirement,Year1
834,3,BUSP,20682,302254,Business Communication,52,LEC,MAW,64,10368,Ghaida Adnan Kaziha,04/05/2024,08:30AM,10:30AM,General,Year2
835,4,CIVL,20514,401437,Construction Engineering,12,LEC,UOS,37,101833,Ram Kumar Bharadwaj Mantha,11/05/2024,08:30AM,10:30AM,General,Year4
836,14,BIOT,20568,1450301,Bio-informatics,52L,LAB,MAW,7,101028,Uzma  Inayat,11/05/2024,08:30AM,10:30AM,General,Year3
837,8,PUBL,20581,807225,Online Public Relations-E,11,LEB,UOS,17,101621,Mohamed  Ben Moussa,06/05/2024,08:30AM,10:30AM,General,Year2
838,4,CIVL,20493,401351,Geotechnical Engineering,11,LEC,UOS,14,10233,Maher Taleb Omar,12/05/2024,08:30AM,10:30AM,General,Year3
839,4,CIVL,20460,401321,Transportation Engineering,11,LEC,UOS,10,10863,Khaled I. Hamad,06/05/2024,08:30AM,10:30AM,General,Year3
841,14,CHMS,20002,1420100,Remedial Chemistry,11,LEC,UOS,70,101902,Abdelnasser Metwally Aly Kawde,11/05/2024,08:30AM,10:30AM,General,Year1
842,4,CIVL,20153,401142,Man and The Environment,11,LEC,UOS,78,101831,Sourjya  Bhattacharjee,01/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
843,2,ENGL,20169,202111,Basic English,02F,LEC,UOS,27,30134,Ambreen  Zehra,11/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
844,4,EECE,20074,402202,Circuit Analysis I,1,LEC,MAM,34,10167,Ismail M.A. Shahin,05/05/2024,08:30AM,10:30AM,General,Year2
845,14,BIOT,20282,1450441,Molecular Human Genetics,51,LEC,MAW,32,101143,Abdelaziz  Tlili,04/05/2024,08:30AM,10:30AM,General,Year4
846,14,BIOT,20283,1450441,Molecular Human Genetics,11,LEC,UOS,71,101143,Abdelaziz  Tlili,04/05/2024,08:30AM,10:30AM,General,Year4
847,14,MATH,20272,1440098,Remedial Math,12W,LEC,UOS,101,101009,Nida  Siddiqui,02/05/2024,08:30AM,10:30AM,General,
848,14,MATH,20206,1440211,Linear Algebra I,2,LEC,MAM,42,10311,Ali Mohamed Jaballah,05/05/2024,08:30AM,10:30AM,General,Year2
849,14,MATH,20218,1440098,Remedial Math,01Z,LEC,UOS,85,101009,Nida  Siddiqui,02/05/2024,08:30AM,10:30AM,General,
850,14,BIOT,20389,1450301,Bio-informatics,51,LEC,MAW,17,101318,Hassene Haj Kacem,11/05/2024,08:30AM,10:30AM,General,Year3
851,14,BIOT,20391,1450301,Bio-informatics,11,LEC,UOS,53,101318,Hassene Haj Kacem,11/05/2024,08:30AM,10:30AM,General,Year3
852,14,BIOT,20415,1450421,Plant Biotechnology,11,LEC,UOS,58,101234,Kareem Aly Fahmy Mosa,06/05/2024,08:30AM,10:30AM,General,Year4
853,4,SREE,23314,406420,Solar Thermal Energy Systems,14,LEC,MAW,24,101262,Ahmed Amine Hachicha,06/05/2024,08:30AM,10:30AM,General,Year4
854,6,PRLW,21250,601434,Maritime Law,51,LEC,MAW,23,10693,Alaa Yakoob Yousif,09/05/2024,08:30AM,10:30AM,General,Year4
855,2,IEP,21266,11113,Writing Skills,16,LEC,UOS,40,10609,Habiba Hanini Dhaouadi,12/05/2024,08:30AM,10:30AM,General,Year1
856,5,HSAD,21283,504362,Epidemiology & Population Hlth,73,LEC,MDM,41,102014,Ahmed  Hossain,05/05/2024,08:30AM,10:30AM,General,Year3
857,2,IEP,21255,11113,Writing Skills,13,LEC,UOS,42,10609,Habiba Hanini Dhaouadi,12/05/2024,08:30AM,10:30AM,General,Year1
858,14,APHY,21351,1430107,Physics for Health Sci,83L,LAB,MDM,24,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
859,14,APHY,23849,1430107,Physics for Health Sci,55,LEC,MAW,40,101617,Hafsa  Khurshid,12/05/2024,08:30AM,10:30AM,General,Year1
860,2,IEP,21258,11112,Reading Skills,15,LEC,UOS,51,101464,Dima Mahmoud Ahmad Ibrahim,07/05/2024,08:30AM,10:30AM,General,Year1
862,2,ENGL,21186,202130,French Language,54,LEC,UOS,32,101807,Chiraz  Anane,29/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
863,2,SOCI,20995,204493,Applied Sociology,11,LEC,UOS,53,102045,Nora  Guenifa,02/05/2024,08:30AM,10:30AM,General,Year4
865,2,IEP,21129,12102,Intensive English Preparatory3,1,LEC,MAM,37,101464,Dima Mahmoud Ahmad Ibrahim,04/05/2024,08:30AM,10:30AM,General,Year2
866,2,HISL,23379,203230,Islamic Civilization (1),11A,LEC,UOS,13,101743,Badreyya Mohammed Salem Alhooleh Alshamsi,14/05/2024,08:30AM,10:30AM,General,Year2
867,4,EECE,21009,402340,Eng. Comp. & Linear Algebra,1,LEC,MAM,22,101952,Mahmoud A. M. Albreem,11/05/2024,08:30AM,10:30AM,General,Year3
868,2,ARAB,21629,201102,Arabic Language,11G,LEC,UOS,92,101738,Anas Abbas Idan,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
869,5,MLT,21693,501260,Biochemistry,71,LEC,MDM,38,101072,Mohamed Ibrahim Madkour,09/05/2024,08:30AM,10:30AM,General,Year2
870,6,LAW,24482,605101,Introduction to Law,11,LEC,UOS,10,101059,M  Mahmoud I. M. Fayyad,13/05/2024,08:30AM,10:30AM,General,Year1
871,5,PHTH,22131,505262,Assessment in Physiotherapy,72,LEC,MDM,62,101795,Meeyoung  Kim,09/05/2024,08:30AM,10:30AM,General,Year2
872,5,MLT,22021,501463,Medical Virology,71,LEC,MDM,25,101644,Raed Omar Abu Odeh,04/05/2024,08:30AM,10:30AM,General,Year4
873,6,PBLW,23246,602372,Admin. Decisions and Contracts,1,LEB,MAM,8,102130,Rim  Helali,13/05/2024,08:30AM,10:30AM,General,Year3
874,5,PHTH,22245,505360,Physiotherapy for Neurological,72L,LAB,MDM,25,102174,Muhammed Ayas  Kalla Puthiyaveettil,14/05/2024,08:30AM,10:30AM,General,Year3
875,5,PHTH,22246,505360,Physiotherapy for Neurological,73L,LAB,MDM,22,102004,Sivapriya  Ramakrishnan,14/05/2024,08:30AM,10:30AM,General,Year3
876,11,PHPR,22121,1104240,Intro. Pharm. Prac. &Drug Info,72,LEC,MDM,43,101073,Abduel Mula R. Abdul Karem,09/05/2024,08:30AM,10:30AM,General,Year2
877,5,PHTH,22234,505265,Anatomy(2),73L,LAB,MDM,10,101774,Muna N Kadhom,08/05/2024,08:30AM,10:30AM,General,Year2
880,4,IEMG,22405,405433,Supply Chain Management,11,LEC,UOS,31,10960,Ali  Cheaitou,11/05/2024,08:30AM,10:30AM,General,Year4
881,8,MASS,22365,806355,News Writing for R & Tv,11,LEB,UOS,16,10642,Essam Nasr Selim,13/05/2024,08:30AM,10:30AM,General,Year3
882,11,MDCH,22383,1101249,Pharmaceutical Analysis,72,LEC,MDM,55,101389,Hasan Yaser Hasan  Alniss,05/05/2024,08:30AM,10:30AM,General,Year2
883,5,HSGN,22256,500160,Human Anatomy and Physiology,75,LEC,MDM,62,101640,Mohamad  Hamad,05/05/2024,08:30AM,10:30AM,General,Year1
884,5,HSGN,22257,500160,Human Anatomy and Physiology,71L,LAB,MDM,27,101988,Gayathri  Arumughan,05/05/2024,08:30AM,10:30AM,General,Year1
885,11,PHPR,23704,1102360,Integ. Pharma. & Therap. IIA,72,LEC,MDM,29,101943,Khalid Awad Ayoob Al-Kubaissi,06/05/2024,08:30AM,10:30AM,General,Year3
886,11,PHPR,23704,1102360,Integ. Pharma. & Therap. IIA,72,LEC,MDM,29,102013,Ahmad Yousef Mohammad Abu Helwa,06/05/2024,08:30AM,10:30AM,General,Year3
887,11,MDCH,24487,1101113,Chemistry for Pharmacy,75L,LAB,MDM,22,10970,Hamadeh  (M. Khier) Tarazi,14/05/2024,08:30AM,10:30AM,General,Year1
890,8,COMM,23873,800214,Princ. of Visual Production,51,LEB,MAW,23,10642,Essam Nasr Selim,28/04/2024,08:30AM,10:30AM,General,Year2
892,5,MDI,21890,502362,Computed Tomography,71L,LAB,MDM,20,10639,Mohamed Mahmoud Abuzaid,13/05/2024,08:30AM,10:30AM,General,Year3
893,5,MLT,21812,501362,Hematology(2)/ Coagulation,72L,LAB,MDM,12,10216,Omar Mahmoud Chebbo,08/05/2024,08:30AM,10:30AM,General,Year3
894,2,ARAB,21910,201105,Arabic Lang for Non-Arabic Sp.,11,LEC,UOS,34,101822,Dame  Toure,28/04/2024,08:30AM,10:30AM,General,Year1
895,5,MLT,21809,501362,Hematology(2)/ Coagulation,71,LEC,MDM,30,102040,Muhammad Saboor  Zahoor Ahmad,08/05/2024,08:30AM,10:30AM,General,Year3
897,3,BUSP,23841,302361,Operat. and Supply Chain Mgt.,11,LEC,UOS,15,102131,Ramakrishnan  Ramanathan,05/05/2024,08:30AM,10:30AM,General,Year3
898,5,ENVH,20946,506361,Env.& Occp. Hyg. Measu. & Inst,71,LEC,MDM,19,102144,Ahmad Rasdan Bin Ismail,04/05/2024,08:30AM,10:30AM,General,Year3
899,1,FREL,20915,104100,Islamic Culture,23G,LEC,UOS,108,102164,Najla Mohamed Rashid Aljarwan Alshamsi,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
900,5,ENVH,20931,506263,Water & Wastewater Sanitation,71L,LAB,MDM,25,101353,Lucy  Semerjian EP. Raja Abdallah,13/05/2024,08:30AM,10:30AM,General,Year2
901,6,PBLW,20947,602246,Human Rights in Islam,5,LEC,UOS,82,101812,Nouf Abdalla Mohamed Ali Aljasmi,30/04/2024,08:30AM,10:30AM,Uni_Requirement,Year2
902,1,FREL,20894,104100,Islamic Culture,16F,LEC,UOS,114,P-3082,Ahmed  Sebihi,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
903,14,APHY,20789,1430115,Physics 1,51,LEC,MAW,30,101823,Hichem  El Euch,09/05/2024,08:30AM,10:30AM,General,Year1
904,14,APHY,20763,1430107,Physics for Health Sci,51,LEC,MAW,18,10052,Bashir M. Suleiman,12/05/2024,08:30AM,10:30AM,General,Year1
905,6,PBLW,20814,602152,Penal Law: General Part,51,LEB,MAW,38,102130,Rim  Helali,04/05/2024,08:30AM,10:30AM,General,Year1
906,6,PBLW,20889,602246,Human Rights in Islam,1,LEC,UOS,83,101981,Mona Mahmoud Idelbi,30/04/2024,08:30AM,10:30AM,Uni_Requirement,Year2
907,4,EECE,20848,402340,Eng. Comp. & Linear Algebra,12,LEC,UOS,40,101938,Hissam Mouayad Tawfik,11/05/2024,08:30AM,10:30AM,General,Year3
908,14,APHY,20801,1430107,Physics for Health Sci,73,LEC,MDM,24,102160,Badreyya Ali Mohammed Salem Alshehhi,12/05/2024,08:30AM,10:30AM,General,Year1
909,15,CENG,20633,1502347,Computer Com. and networks Lab,11,LAB,UOS,20,10581,Mohamed Elsayed Saad,01/05/2024,11:00AM,13:00PM,General,Year3
910,15,BUIS,20603,1503334,Advanced Business Programming,11,LEC,UOS,11,P-3113,Fanar F. H. Shwedeh,06/05/2024,11:00AM,13:00PM,General,Year3
911,1,JURF,20510,103343,Rights in rem ag. Islm. Jurs.,1,LEC,MAM,9,101619,Kathafi Izzat Abdel Hadi Al Ghananim,08/05/2024,11:00AM,13:00PM,General,Year3
912,2,ENGL,20103,202114,English for Media,52,LEC,MAW,25,10720,Suheir Mustafa Abu Hantash,27/04/2024,11:00AM,13:00PM,General,Year1
913,4,CIVL,20166,401243,Dynamics,11,LEC,UOS,24,101252,Moussa  Leblouba,09/05/2024,11:00AM,13:00PM,General,Year2
914,2,ENGL,20147,202121,English For Medical Sciences 1,75,LEC,MDM,51,10669,Inaam  Hamadi,02/05/2024,11:00AM,13:00PM,Uni_Requirement,Year1
915,4,EECE,20086,402410,Power System Analysis,11,LEC,UOS,19,10703,Amr Mohamed Elnady,07/05/2024,11:00AM,13:00PM,General,Year4
916,2,ENGL,20141,202434,Discourse Analysis,11,LEC,UOS,13,101852,Ghaleb Ahmed Ali Rabab'ah,09/05/2024,11:00AM,13:00PM,General,Year4
917,4,EECE,20115,402250,Fund. of Elec. Circuits,11,LEC,UOS,43,101117,Anwar Hasan Jarndal,05/05/2024,11:00AM,13:00PM,General,Year2
